REF_AREA,TIME_PERIOD,MEASURE,SEX,AGE,UNIT,OBS_VALUE,AGE
PRT,2016,PRABOUDD,F,0-9Y,DEN,149701,Y0T9
PRT,2016,PRABOUDD,F,10-19Y,DEN,167025,Y10T19
PRT,2016,PRABOUDD,F,20-29Y,DEN,233835,Y20T29
PRT,2016,PRABOUDD,F,30-39Y,DEN,322633,Y30T39
PRT,2016,PRABOUDD,F,40-49Y,DEN,419118,Y40T49
PRT,2016,PRABOUDD,F,50-59Y,DEN,489928,Y50T59
PRT,2016,PRABOUDD,F,60-69Y,DEN,507764,Y60T69
PRT,2016,PRABOUDD,F,70-79Y,DEN,443549,Y70T79
PRT,2016,PRABOUDD,F,80Y_OVER,DEN,335690,Y_GE80
PRT,2017,PRABOUDD,M,0-9Y,DEN,154016,Y0T9
PRT,2017,PRABOUDD,M,10-19Y,DEN,135935,Y10T19
PRT,2017,PRABOUDD,M,20-29Y,DEN,119478,Y20T29
PRT,2017,PRABOUDD,M,30-39Y,DEN,154355,Y30T39
PRT,2017,PRABOUDD,M,40-49Y,DEN,254878,Y40T49
PRT,2017,PRABOUDD,M,50-59Y,DEN,343856,Y50T59
PRT,2017,PRABOUDD,M,60-69Y,DEN,408233,Y60T69
PRT,2017,PRABOUDD,M,70-79Y,DEN,338406,Y70T79
PRT,2017,PRABOUDD,M,80Y_OVER,DEN,205018,Y_GE80
PRT,2017,PRABOUDD,F,0-9Y,DEN,144286,Y0T9
PRT,2017,PRABOUDD,F,10-19Y,DEN,158298,Y10T19
PRT,2017,PRABOUDD,F,20-29Y,DEN,230980,Y20T29
PRT,2017,PRABOUDD,F,30-39Y,DEN,309967,Y30T39
PRT,2017,PRABOUDD,F,40-49Y,DEN,417000,Y40T49
PRT,2017,PRABOUDD,F,50-59Y,DEN,489542,Y50T59
PRT,2017,PRABOUDD,F,60-69Y,DEN,513698,Y60T69
PRT,2017,PRABOUDD,F,70-79Y,DEN,444630,Y70T79
PRT,2017,PRABOUDD,F,80Y_OVER,DEN,342527,Y_GE80
PRT,2018,PRABOUDD,M,0-9Y,DEN,156299,Y0T9
PRT,2018,PRABOUDD,M,10-19Y,DEN,138096,Y10T19
PRT,2018,PRABOUDD,M,20-29Y,DEN,122801,Y20T29
PRT,2018,PRABOUDD,M,30-39Y,DEN,152752,Y30T39
PRT,2018,PRABOUDD,M,40-49Y,DEN,255265,Y40T49
PRT,2018,PRABOUDD,M,50-59Y,DEN,344260,Y50T59
PRT,2018,PRABOUDD,M,60-69Y,DEN,407212,Y60T69
PRT,2018,PRABOUDD,M,70-79Y,DEN,345230,Y70T79
PRT,2018,PRABOUDD,M,80Y_OVER,DEN,211047,Y_GE80
PRT,2018,PRABOUDD,F,0-9Y,DEN,146992,Y0T9
PRT,2018,PRABOUDD,F,10-19Y,DEN,158618,Y10T19
PRT,2018,PRABOUDD,F,20-29Y,DEN,231519,Y20T29
PRT,2018,PRABOUDD,F,30-39Y,DEN,304151,Y30T39
PRT,2018,PRABOUDD,F,40-49Y,DEN,416325,Y40T49
PRT,2018,PRABOUDD,F,50-59Y,DEN,487714,Y50T59
PRT,2018,PRABOUDD,F,60-69Y,DEN,513007,Y60T69
PRT,2018,PRABOUDD,F,70-79Y,DEN,449663,Y70T79
PRT,2018,PRABOUDD,F,80Y_OVER,DEN,348290,Y_GE80
PRT,2019,PRABOUDD,M,0-9Y,DEN,160169,Y0T9
PRT,2019,PRABOUDD,M,10-19Y,DEN,139562,Y10T19
PRT,2019,PRABOUDD,M,20-29Y,DEN,124754,Y20T29
PRT,2019,PRABOUDD,M,30-39Y,DEN,149434,Y30T39
PRT,2019,PRABOUDD,M,40-49Y,DEN,253478,Y40T49
PRT,2019,PRABOUDD,M,50-59Y,DEN,343656,Y50T59
PRT,2019,PRABOUDD,M,60-69Y,DEN,406362,Y60T69
PRT,2019,PRABOUDD,M,70-79Y,DEN,349551,Y70T79
PRT,2019,PRABOUDD,M,80Y_OVER,DEN,215940,Y_GE80
PRT,2019,PRABOUDD,F,0-9Y,DEN,149783,Y0T9
PRT,2019,PRABOUDD,F,10-19Y,DEN,158112,Y10T19
PRT,2019,PRABOUDD,F,20-29Y,DEN,232200,Y20T29
PRT,2019,PRABOUDD,F,30-39Y,DEN,296430,Y30T39
PRT,2019,PRABOUDD,F,40-49Y,DEN,412376,Y40T49
PRT,2019,PRABOUDD,F,50-59Y,DEN,485494,Y50T59
PRT,2019,PRABOUDD,F,60-69Y,DEN,513476,Y60T69
PRT,2019,PRABOUDD,F,70-79Y,DEN,450442,Y70T79
PRT,2019,PRABOUDD,F,80Y_OVER,DEN,352525,Y_GE80
PRT,2020,PRABOUDD,M,0-9Y,DEN,122712,Y0T9
PRT,2020,PRABOUDD,M,10-19Y,DEN,105400,Y10T19
PRT,2020,PRABOUDD,M,20-29Y,DEN,104258,Y20T29
PRT,2020,PRABOUDD,M,30-39Y,DEN,123778,Y30T39
PRT,2020,PRABOUDD,M,40-49Y,DEN,227914,Y40T49
PRT,2020,PRABOUDD,M,50-59Y,DEN,325153,Y50T59
PRT,2020,PRABOUDD,M,60-69Y,DEN,403330,Y60T69
PRT,2020,PRABOUDD,M,70-79Y,DEN,357033,Y70T79
PRT,2020,PRABOUDD,M,80Y_OVER,DEN,222043,Y_GE80
PRT,2020,PRABOUDD,F,0-9Y,DEN,112409,Y0T9
PRT,2020,PRABOUDD,F,10-19Y,DEN,121162,Y10T19
PRT,2020,PRABOUDD,F,20-29Y,DEN,207282,Y20T29
PRT,2020,PRABOUDD,F,30-39Y,DEN,258190,Y30T39
PRT,2020,PRABOUDD,F,40-49Y,DEN,372903,Y40T49
PRT,2020,PRABOUDD,F,50-59Y,DEN,458221,Y50T59
PRT,2020,PRABOUDD,F,60-69Y,DEN,507019,Y60T69
PRT,2020,PRABOUDD,F,70-79Y,DEN,454602,Y70T79
PRT,2020,PRABOUDD,F,80Y_OVER,DEN,356547,Y_GE80
PRT,2021,PRABOUDD,M,0-9Y,DEN,106605,Y0T9
PRT,2021,PRABOUDD,M,10-19Y,DEN,95740,Y10T19
PRT,2021,PRABOUDD,M,20-29Y,DEN,105328,Y20T29
PRT,2021,PRABOUDD,M,30-39Y,DEN,123714,Y30T39
PRT,2021,PRABOUDD,M,40-49Y,DEN,227174,Y40T49
PRT,2021,PRABOUDD,M,50-59Y,DEN,329892,Y50T59
PRT,2021,PRABOUDD,M,60-69Y,DEN,403237,Y60T69
PRT,2021,PRABOUDD,M,70-79Y,DEN,362056,Y70T79
PRT,2021,PRABOUDD,M,80Y_OVER,DEN,219294,Y_GE80
PRT,2021,PRABOUDD,F,0-9Y,DEN,96962,Y0T9
PRT,2021,PRABOUDD,F,10-19Y,DEN,115820,Y10T19
PRT,2021,PRABOUDD,F,20-29Y,DEN,216300,Y20T29
PRT,2021,PRABOUDD,F,30-39Y,DEN,260760,Y30T39
PRT,2021,PRABOUDD,F,40-49Y,DEN,380056,Y40T49
PRT,2021,PRABOUDD,F,50-59Y,DEN,465748,Y50T59
PRT,2021,PRABOUDD,F,60-69Y,DEN,511291,Y60T69
PRT,2021,PRABOUDD,F,70-79Y,DEN,460447,Y70T79
PRT,2021,PRABOUDD,F,80Y_OVER,DEN,352353,Y_GE80
PRT,2012,PRACCUNS,M,10-19Y,NUM,1,Y10T19
PRT,2012,PRACCUNS,M,20-29Y,NUM,9,Y20T29
PRT,2012,PRACCUNS,M,30-39Y,NUM,15,Y30T39
PRT,2012,PRACCUNS,M,40-49Y,NUM,88,Y40T49
PRT,2012,PRACCUNS,M,50-59Y,NUM,332,Y50T59
PRT,2012,PRACCUNS,M,60-69Y,NUM,1106,Y60T69
PRT,2012,PRACCUNS,M,70-79Y,NUM,1924,Y70T79
PRT,2012,PRACCUNS,M,80Y_OVER,NUM,1002,Y_GE80
PRT,2012,PRACCUNS,F,10-19Y,NUM,1,Y10T19
PRT,2012,PRACCUNS,F,20-29Y,NUM,8,Y20T29
PRT,2012,PRACCUNS,F,30-39Y,NUM,45,Y30T39
PRT,2012,PRACCUNS,F,40-49Y,NUM,157,Y40T49
PRT,2012,PRACCUNS,F,50-59Y,NUM,391,Y50T59
PRT,2012,PRACCUNS,F,60-69Y,NUM,1099,Y60T69
PRT,2012,PRACCUNS,F,70-79Y,NUM,2131,Y70T79
PRT,2012,PRACCUNS,F,80Y_OVER,NUM,1323,Y_GE80
PRT,2015,PRACCUNS,M,20-29Y,NUM,3,Y20T29
PRT,2015,PRACCUNS,M,30-39Y,NUM,19,Y30T39
PRT,2015,PRACCUNS,M,40-49Y,NUM,87,Y40T49
PRT,2015,PRACCUNS,M,50-59Y,NUM,370,Y50T59
PRT,2015,PRACCUNS,M,60-69Y,NUM,1296,Y60T69
PRT,2015,PRACCUNS,M,70-79Y,NUM,2444,Y70T79
PRT,2015,PRACCUNS,M,80Y_OVER,NUM,1686,Y_GE80
PRT,2015,PRACCUNS,F,20-29Y,NUM,10,Y20T29
PRT,2015,PRACCUNS,F,30-39Y,NUM,52,Y30T39
PRT,2015,PRACCUNS,F,40-49Y,NUM,145,Y40T49
PRT,2015,PRACCUNS,F,50-59Y,NUM,457,Y50T59
PRT,2015,PRACCUNS,F,60-69Y,NUM,1329,Y60T69
PRT,2015,PRACCUNS,F,70-79Y,NUM,2917,Y70T79
PRT,2015,PRACCUNS,F,80Y_OVER,NUM,2247,Y_GE80
PRT,2016,PRACCUNS,M,10-19Y,NUM,1,Y10T19
PRT,2016,PRACCUNS,M,20-29Y,NUM,3,Y20T29
PRT,2016,PRACCUNS,M,30-39Y,NUM,27,Y30T39
PRT,2016,PRACCUNS,M,40-49Y,NUM,101,Y40T49
PRT,2016,PRACCUNS,M,50-59Y,NUM,485,Y50T59
PRT,2016,PRACCUNS,M,60-69Y,NUM,1664,Y60T69
PRT,2016,PRACCUNS,M,70-79Y,NUM,3037,Y70T79
PRT,2016,PRACCUNS,M,80Y_OVER,NUM,2383,Y_GE80
PRT,2016,PRACCUNS,F,20-29Y,NUM,10,Y20T29
PRT,2016,PRACCUNS,F,30-39Y,NUM,51,Y30T39
PRT,2016,PRACCUNS,F,40-49Y,NUM,174,Y40T49
PRT,2016,PRACCUNS,F,50-59Y,NUM,582,Y50T59
PRT,2016,PRACCUNS,F,60-69Y,NUM,1662,Y60T69
PRT,2016,PRACCUNS,F,70-79Y,NUM,3747,Y70T79
PRT,2016,PRACCUNS,F,80Y_OVER,NUM,3188,Y_GE80
PRT,2017,PRACCUNS,M,20-29Y,NUM,1,Y20T29
PRT,2017,PRACCUNS,M,30-39Y,NUM,13,Y30T39
PRT,2017,PRACCUNS,M,40-49Y,NUM,59,Y40T49
PRT,2017,PRACCUNS,M,50-59Y,NUM,237,Y50T59
PRT,2017,PRACCUNS,M,60-69Y,NUM,857,Y60T69
PRT,2017,PRACCUNS,M,70-79Y,NUM,1411,Y70T79
PRT,2017,PRACCUNS,M,80Y_OVER,NUM,952,Y_GE80
PRT,2017,PRACCUNS,F,10-19Y,NUM,1,Y10T19
PRT,2017,PRACCUNS,F,20-29Y,NUM,2,Y20T29
PRT,2017,PRACCUNS,F,30-39Y,NUM,29,Y30T39
PRT,2017,PRACCUNS,F,40-49Y,NUM,98,Y40T49
PRT,2017,PRACCUNS,F,50-59Y,NUM,298,Y50T59
PRT,2017,PRACCUNS,F,60-69Y,NUM,816,Y60T69
PRT,2017,PRACCUNS,F,70-79Y,NUM,1700,Y70T79
PRT,2017,PRACCUNS,F,80Y_OVER,NUM,1222,Y_GE80
PRT,2018,PRACCUNS,M,20-29Y,NUM,3,Y20T29
PRT,2018,PRACCUNS,M,30-39Y,NUM,13,Y30T39
PRT,2018,PRACCUNS,M,40-49Y,NUM,62,Y40T49
PRT,2018,PRACCUNS,M,50-59Y,NUM,271,Y50T59
PRT,2018,PRACCUNS,M,60-69Y,NUM,923,Y60T69
PRT,2018,PRACCUNS,M,70-79Y,NUM,1547,Y70T79
PRT,2018,PRACCUNS,M,80Y_OVER,NUM,1076,Y_GE80
PRT,2018,PRACCUNS,F,10-19Y,NUM,1,Y10T19
PRT,2018,PRACCUNS,F,20-29Y,NUM,4,Y20T29
PRT,2018,PRACCUNS,F,30-39Y,NUM,22,Y30T39
PRT,2018,PRACCUNS,F,40-49Y,NUM,89,Y40T49
PRT,2018,PRACCUNS,F,50-59Y,NUM,312,Y50T59
PRT,2018,PRACCUNS,F,60-69Y,NUM,921,Y60T69
PRT,2018,PRACCUNS,F,70-79Y,NUM,1876,Y70T79
PRT,2018,PRACCUNS,F,80Y_OVER,NUM,1415,Y_GE80
PRT,2019,PRACCUNS,M,10-19Y,NUM,1,Y10T19
PRT,2019,PRACCUNS,M,20-29Y,NUM,4,Y20T29
PRT,2019,PRACCUNS,M,30-39Y,NUM,18,Y30T39
PRT,2019,PRACCUNS,M,40-49Y,NUM,78,Y40T49
PRT,2019,PRACCUNS,M,50-59Y,NUM,273,Y50T59
PRT,2019,PRACCUNS,M,60-69Y,NUM,879,Y60T69
PRT,2019,PRACCUNS,M,70-79Y,NUM,1538,Y70T79
PRT,2019,PRACCUNS,M,80Y_OVER,NUM,1085,Y_GE80
PRT,2019,PRACCUNS,F,10-19Y,NUM,1,Y10T19
PRT,2019,PRACCUNS,F,20-29Y,NUM,5,Y20T29
PRT,2019,PRACCUNS,F,30-39Y,NUM,29,Y30T39
PRT,2019,PRACCUNS,F,40-49Y,NUM,106,Y40T49
PRT,2019,PRACCUNS,F,50-59Y,NUM,286,Y50T59
PRT,2019,PRACCUNS,F,60-69Y,NUM,887,Y60T69
PRT,2019,PRACCUNS,F,70-79Y,NUM,1789,Y70T79
PRT,2019,PRACCUNS,F,80Y_OVER,NUM,1442,Y_GE80
PRT,2020,PRACCUNS,M,20-29Y,NUM,3,Y20T29
PRT,2020,PRACCUNS,M,30-39Y,NUM,19,Y30T39
PRT,2020,PRACCUNS,M,40-49Y,NUM,95,Y40T49
PRT,2020,PRACCUNS,M,50-59Y,NUM,377,Y50T59
PRT,2020,PRACCUNS,M,60-69Y,NUM,1218,Y60T69
PRT,2020,PRACCUNS,M,70-79Y,NUM,2233,Y70T79
PRT,2020,PRACCUNS,M,80Y_OVER,NUM,1614,Y_GE80
PRT,2020,PRACCUNS,F,10-19Y,NUM,1,Y10T19
PRT,2020,PRACCUNS,F,20-29Y,NUM,10,Y20T29
PRT,2020,PRACCUNS,F,30-39Y,NUM,31,Y30T39
PRT,2020,PRACCUNS,F,40-49Y,NUM,142,Y40T49
PRT,2020,PRACCUNS,F,50-59Y,NUM,397,Y50T59
PRT,2020,PRACCUNS,F,60-69Y,NUM,1198,Y60T69
PRT,2020,PRACCUNS,F,70-79Y,NUM,2559,Y70T79
PRT,2020,PRACCUNS,F,80Y_OVER,NUM,2111,Y_GE80
PRT,2021,PRACCUNS,M,20-29Y,NUM,5,Y20T29
PRT,2021,PRACCUNS,M,30-39Y,NUM,17,Y30T39
PRT,2021,PRACCUNS,M,40-49Y,NUM,91,Y40T49
PRT,2021,PRACCUNS,M,50-59Y,NUM,407,Y50T59
PRT,2021,PRACCUNS,M,60-69Y,NUM,1384,Y60T69
PRT,2021,PRACCUNS,M,70-79Y,NUM,2617,Y70T79
PRT,2021,PRACCUNS,M,80Y_OVER,NUM,1750,Y_GE80
PRT,2021,PRACCUNS,F,20-29Y,NUM,10,Y20T29
PRT,2021,PRACCUNS,F,30-39Y,NUM,38,Y30T39
PRT,2021,PRACCUNS,F,40-49Y,NUM,157,Y40T49
PRT,2021,PRACCUNS,F,50-59Y,NUM,418,Y50T59
PRT,2021,PRACCUNS,F,60-69Y,NUM,1456,Y60T69
PRT,2021,PRACCUNS,F,70-79Y,NUM,3121,Y70T79
PRT,2021,PRACCUNS,F,80Y_OVER,NUM,2463,Y_GE80
PRT,2012,PRACCUNS,M,0-9Y,DEN,1,Y0T9
PRT,2012,PRACCUNS,M,10-19Y,DEN,16,Y10T19
PRT,2012,PRACCUNS,M,20-29Y,DEN,45,Y20T29
PRT,2012,PRACCUNS,M,30-39Y,DEN,184,Y30T39
PRT,2012,PRACCUNS,M,40-49Y,DEN,614,Y40T49
PRT,2012,PRACCUNS,M,50-59Y,DEN,2194,Y50T59
PRT,2012,PRACCUNS,M,60-69Y,DEN,5766,Y60T69
PRT,2012,PRACCUNS,M,70-79Y,DEN,9028,Y70T79
PRT,2012,PRACCUNS,M,80Y_OVER,DEN,5328,Y_GE80
PRT,2012,PRACCUNS,F,0-9Y,DEN,1,Y0T9
PRT,2012,PRACCUNS,F,10-19Y,DEN,10,Y10T19
PRT,2012,PRACCUNS,F,20-29Y,DEN,61,Y20T29
PRT,2012,PRACCUNS,F,30-39Y,DEN,222,Y30T39
PRT,2012,PRACCUNS,F,40-49Y,DEN,661,Y40T49
PRT,2012,PRACCUNS,F,50-59Y,DEN,1725,Y50T59
PRT,2012,PRACCUNS,F,60-69Y,DEN,4516,Y60T69
PRT,2012,PRACCUNS,F,70-79Y,DEN,8479,Y70T79
PRT,2012,PRACCUNS,F,80Y_OVER,DEN,5940,Y_GE80
PRT,2015,PRACCUNS,M,0-9Y,DEN,1,Y0T9
PRT,2015,PRACCUNS,M,10-19Y,DEN,11,Y10T19
PRT,2015,PRACCUNS,M,20-29Y,DEN,47,Y20T29
PRT,2015,PRACCUNS,M,30-39Y,DEN,202,Y30T39
PRT,2015,PRACCUNS,M,40-49Y,DEN,676,Y40T49
PRT,2015,PRACCUNS,M,50-59Y,DEN,2393,Y50T59
PRT,2015,PRACCUNS,M,60-69Y,DEN,7302,Y60T69
PRT,2015,PRACCUNS,M,70-79Y,DEN,12912,Y70T79
PRT,2015,PRACCUNS,M,80Y_OVER,DEN,9852,Y_GE80
PRT,2015,PRACCUNS,F,0-9Y,DEN,3,Y0T9
PRT,2015,PRACCUNS,F,10-19Y,DEN,6,Y10T19
PRT,2015,PRACCUNS,F,20-29Y,DEN,64,Y20T29
PRT,2015,PRACCUNS,F,30-39Y,DEN,243,Y30T39
PRT,2015,PRACCUNS,F,40-49Y,DEN,698,Y40T49
PRT,2015,PRACCUNS,F,50-59Y,DEN,1861,Y50T59
PRT,2015,PRACCUNS,F,60-69Y,DEN,5281,Y60T69
PRT,2015,PRACCUNS,F,70-79Y,DEN,11831,Y70T79
PRT,2015,PRACCUNS,F,80Y_OVER,DEN,11664,Y_GE80
PRT,2016,PRACCUNS,M,10-19Y,DEN,8,Y10T19
PRT,2016,PRACCUNS,M,20-29Y,DEN,65,Y20T29
PRT,2016,PRACCUNS,M,30-39Y,DEN,221,Y30T39
PRT,2016,PRACCUNS,M,40-49Y,DEN,786,Y40T49
PRT,2016,PRACCUNS,M,50-59Y,DEN,3061,Y50T59
PRT,2016,PRACCUNS,M,60-69Y,DEN,9237,Y60T69
PRT,2016,PRACCUNS,M,70-79Y,DEN,16521,Y70T79
PRT,2016,PRACCUNS,M,80Y_OVER,DEN,14093,Y_GE80
PRT,2016,PRACCUNS,F,0-9Y,DEN,2,Y0T9
PRT,2016,PRACCUNS,F,10-19Y,DEN,5,Y10T19
PRT,2016,PRACCUNS,F,20-29Y,DEN,96,Y20T29
PRT,2016,PRACCUNS,F,30-39Y,DEN,272,Y30T39
PRT,2016,PRACCUNS,F,40-49Y,DEN,785,Y40T49
PRT,2016,PRACCUNS,F,50-59Y,DEN,2224,Y50T59
PRT,2016,PRACCUNS,F,60-69Y,DEN,6727,Y60T69
PRT,2016,PRACCUNS,F,70-79Y,DEN,15219,Y70T79
PRT,2016,PRACCUNS,F,80Y_OVER,DEN,16680,Y_GE80
PRT,2017,PRACCUNS,M,0-9Y,DEN,1,Y0T9
PRT,2017,PRACCUNS,M,10-19Y,DEN,8,Y10T19
PRT,2017,PRACCUNS,M,20-29Y,DEN,48,Y20T29
PRT,2017,PRACCUNS,M,30-39Y,DEN,128,Y30T39
PRT,2017,PRACCUNS,M,40-49Y,DEN,448,Y40T49
PRT,2017,PRACCUNS,M,50-59Y,DEN,1528,Y50T59
PRT,2017,PRACCUNS,M,60-69Y,DEN,4620,Y60T69
PRT,2017,PRACCUNS,M,70-79Y,DEN,7436,Y70T79
PRT,2017,PRACCUNS,M,80Y_OVER,DEN,5771,Y_GE80
PRT,2017,PRACCUNS,F,0-9Y,DEN,1,Y0T9
PRT,2017,PRACCUNS,F,10-19Y,DEN,6,Y10T19
PRT,2017,PRACCUNS,F,20-29Y,DEN,53,Y20T29
PRT,2017,PRACCUNS,F,30-39Y,DEN,168,Y30T39
PRT,2017,PRACCUNS,F,40-49Y,DEN,432,Y40T49
PRT,2017,PRACCUNS,F,50-59Y,DEN,1189,Y50T59
PRT,2017,PRACCUNS,F,60-69Y,DEN,3247,Y60T69
PRT,2017,PRACCUNS,F,70-79Y,DEN,6791,Y70T79
PRT,2017,PRACCUNS,F,80Y_OVER,DEN,6708,Y_GE80
PRT,2018,PRACCUNS,M,0-9Y,DEN,1,Y0T9
PRT,2018,PRACCUNS,M,10-19Y,DEN,4,Y10T19
PRT,2018,PRACCUNS,M,20-29Y,DEN,41,Y20T29
PRT,2018,PRACCUNS,M,30-39Y,DEN,143,Y30T39
PRT,2018,PRACCUNS,M,40-49Y,DEN,479,Y40T49
PRT,2018,PRACCUNS,M,50-59Y,DEN,1668,Y50T59
PRT,2018,PRACCUNS,M,60-69Y,DEN,4988,Y60T69
PRT,2018,PRACCUNS,M,70-79Y,DEN,8068,Y70T79
PRT,2018,PRACCUNS,M,80Y_OVER,DEN,6392,Y_GE80
PRT,2018,PRACCUNS,F,10-19Y,DEN,12,Y10T19
PRT,2018,PRACCUNS,F,20-29Y,DEN,61,Y20T29
PRT,2018,PRACCUNS,F,30-39Y,DEN,169,Y30T39
PRT,2018,PRACCUNS,F,40-49Y,DEN,462,Y40T49
PRT,2018,PRACCUNS,F,50-59Y,DEN,1214,Y50T59
PRT,2018,PRACCUNS,F,60-69Y,DEN,3413,Y60T69
PRT,2018,PRACCUNS,F,70-79Y,DEN,7367,Y70T79
PRT,2018,PRACCUNS,F,80Y_OVER,DEN,7309,Y_GE80
PRT,2019,PRACCUNS,M,10-19Y,DEN,4,Y10T19
PRT,2019,PRACCUNS,M,20-29Y,DEN,51,Y20T29
PRT,2019,PRACCUNS,M,30-39Y,DEN,140,Y30T39
PRT,2019,PRACCUNS,M,40-49Y,DEN,519,Y40T49
PRT,2019,PRACCUNS,M,50-59Y,DEN,1638,Y50T59
PRT,2019,PRACCUNS,M,60-69Y,DEN,4858,Y60T69
PRT,2019,PRACCUNS,M,70-79Y,DEN,8366,Y70T79
PRT,2019,PRACCUNS,M,80Y_OVER,DEN,6857,Y_GE80
PRT,2019,PRACCUNS,F,10-19Y,DEN,5,Y10T19
PRT,2019,PRACCUNS,F,20-29Y,DEN,62,Y20T29
PRT,2019,PRACCUNS,F,30-39Y,DEN,156,Y30T39
PRT,2019,PRACCUNS,F,40-49Y,DEN,461,Y40T49
PRT,2019,PRACCUNS,F,50-59Y,DEN,1193,Y50T59
PRT,2019,PRACCUNS,F,60-69Y,DEN,3320,Y60T69
PRT,2019,PRACCUNS,F,70-79Y,DEN,7249,Y70T79
PRT,2019,PRACCUNS,F,80Y_OVER,DEN,7940,Y_GE80
PRT,2020,PRACCUNS,M,10-19Y,DEN,7,Y10T19
PRT,2020,PRACCUNS,M,20-29Y,DEN,72,Y20T29
PRT,2020,PRACCUNS,M,30-39Y,DEN,177,Y30T39
PRT,2020,PRACCUNS,M,40-49Y,DEN,784,Y40T49
PRT,2020,PRACCUNS,M,50-59Y,DEN,2576,Y50T59
PRT,2020,PRACCUNS,M,60-69Y,DEN,7923,Y60T69
PRT,2020,PRACCUNS,M,70-79Y,DEN,14831,Y70T79
PRT,2020,PRACCUNS,M,80Y_OVER,DEN,12306,Y_GE80
PRT,2020,PRACCUNS,F,10-19Y,DEN,9,Y10T19
PRT,2020,PRACCUNS,F,20-29Y,DEN,81,Y20T29
PRT,2020,PRACCUNS,F,30-39Y,DEN,239,Y30T39
PRT,2020,PRACCUNS,F,40-49Y,DEN,676,Y40T49
PRT,2020,PRACCUNS,F,50-59Y,DEN,1740,Y50T59
PRT,2020,PRACCUNS,F,60-69Y,DEN,5533,Y60T69
PRT,2020,PRACCUNS,F,70-79Y,DEN,13144,Y70T79
PRT,2020,PRACCUNS,F,80Y_OVER,DEN,14228,Y_GE80
PRT,2021,PRACCUNS,M,10-19Y,DEN,8,Y10T19
PRT,2021,PRACCUNS,M,20-29Y,DEN,75,Y20T29
PRT,2021,PRACCUNS,M,30-39Y,DEN,173,Y30T39
PRT,2021,PRACCUNS,M,40-49Y,DEN,827,Y40T49
PRT,2021,PRACCUNS,M,50-59Y,DEN,2947,Y50T59
PRT,2021,PRACCUNS,M,60-69Y,DEN,9384,Y60T69
PRT,2021,PRACCUNS,M,70-79Y,DEN,18126,Y70T79
PRT,2021,PRACCUNS,M,80Y_OVER,DEN,14827,Y_GE80
PRT,2021,PRACCUNS,F,0-9Y,DEN,1,Y0T9
PRT,2021,PRACCUNS,F,10-19Y,DEN,4,Y10T19
PRT,2021,PRACCUNS,F,20-29Y,DEN,89,Y20T29
PRT,2021,PRACCUNS,F,30-39Y,DEN,259,Y30T39
PRT,2021,PRACCUNS,F,40-49Y,DEN,743,Y40T49
PRT,2021,PRACCUNS,F,50-59Y,DEN,1941,Y50T59
PRT,2021,PRACCUNS,F,60-69Y,DEN,6556,Y60T69
PRT,2021,PRACCUNS,F,70-79Y,DEN,15920,Y70T79
PRT,2021,PRACCUNS,F,80Y_OVER,DEN,17078,Y_GE80
PRT,2016,PRPPOPFM,M,75Y_OVER,NUM,213779,Y_GE75
PRT,2016,PRPPOPFM,F,75Y_OVER,NUM,379704,Y_GE75
PRT,2017,PRPPOPFM,M,75Y_OVER,NUM,214032,Y_GE75
PRT,2017,PRPPOPFM,F,75Y_OVER,NUM,378181,Y_GE75
PRT,2018,PRPPOPFM,M,75Y_OVER,NUM,219840,Y_GE75
PRT,2018,PRPPOPFM,F,75Y_OVER,NUM,381745,Y_GE75
PRT,2019,PRPPOPFM,M,75Y_OVER,NUM,229238,Y_GE75
PRT,2019,PRPPOPFM,F,75Y_OVER,NUM,393725,Y_GE75
PRT,2020,PRPPOPFM,M,75Y_OVER,NUM,228662,Y_GE75
PRT,2020,PRPPOPFM,F,75Y_OVER,NUM,384751,Y_GE75
PRT,2021,PRPPOPFM,M,75Y_OVER,NUM,230344,Y_GE75
PRT,2021,PRPPOPFM,F,75Y_OVER,NUM,387182,Y_GE75
PRT,2016,PRPPOPFM,M,75Y_OVER,DEN,311767,Y_GE75
PRT,2016,PRPPOPFM,F,75Y_OVER,DEN,495079,Y_GE75
PRT,2017,PRPPOPFM,M,75Y_OVER,DEN,310439,Y_GE75
PRT,2017,PRPPOPFM,F,75Y_OVER,DEN,490048,Y_GE75
PRT,2018,PRPPOPFM,M,75Y_OVER,DEN,315899,Y_GE75
PRT,2018,PRPPOPFM,F,75Y_OVER,DEN,494196,Y_GE75
PRT,2019,PRPPOPFM,M,75Y_OVER,DEN,327589,Y_GE75
PRT,2019,PRPPOPFM,F,75Y_OVER,DEN,507551,Y_GE75
PRT,2020,PRPPOPFM,M,75Y_OVER,DEN,328425,Y_GE75
PRT,2020,PRPPOPFM,F,75Y_OVER,DEN,502015,Y_GE75
PRT,2021,PRPPOPFM,M,75Y_OVER,DEN,335438,Y_GE75
PRT,2021,PRPPOPFM,F,75Y_OVER,DEN,510131,Y_GE75
PRT,2016,PROPOUDD,M,18-49Y,NUM,112437.62,Y18T49
PRT,2016,PROPOUDD,M,50-69Y,NUM,328027.03,Y50T69
PRT,2016,PROPOUDD,M,70Y_OVER,NUM,366598.53,Y_GE70
PRT,2016,PROPOUDD,F,18-49Y,NUM,250092.59,Y18T49
PRT,2016,PROPOUDD,F,50-69Y,NUM,937947.69,Y50T69
